Filename;SignatureFileVersion;PUID;puidName;LogLines
963372.jpg;V81\;fmt/44,;JPEG File Interchange Format,;7
963372.jpg;V82\;fmt/44,;JPEG File Interchange Format,;7
963372.jpg;V83\;fmt/44,;JPEG File Interchange Format,;7
963372.jpg;V84\;fmt/44,;JPEG File Interchange Format,;7
963372.jpg;V85\;fmt/44,;JPEG File Interchange Format,;7
963372.jpg;V86\;fmt/44,;JPEG File Interchange Format,;7
963372.jpg;V88\;fmt/44,;JPEG File Interchange Format,;7
963372.jpg;V9\;fmt/44,;JPEG File Interchange Format,;7
963372.jpg;V90\;fmt/44,;JPEG File Interchange Format,;7
963372.jpg;V91\;fmt/44,;JPEG File Interchange Format,;7
963372.jpg;V92\;fmt/44,;JPEG File Interchange Format,;7
963372.jpg;V93\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V1\;Not yet assigned,;not known,;7
JPEG_fmt44_052820.jpg;V10\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V11\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V12\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V13\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V16\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V17\;;;6
JPEG_fmt44_052820.jpg;V18\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V19\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V2\;Not yet assigned,;not known,;7
JPEG_fmt44_052820.jpg;V20\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V21\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V22\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V23\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V24\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V25\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V26\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V28\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V29\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V3\;Not yet assigned,;not known,;7
JPEG_fmt44_052820.jpg;V31\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V32\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V33\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V34\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V35\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V36\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V37\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V38\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V39\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V4\;Not yet assigned,;not known,;7
JPEG_fmt44_052820.jpg;V40\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V41\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V42\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V43\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V44\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V45\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V46\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V47\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V48\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V49\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V5\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V50\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V51\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V52\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V55\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V58\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V59\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V6\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V60\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V61\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V62\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V63\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V65\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V66\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V67\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V68\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V69\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V7\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V70\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V72\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V73\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V74\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V75\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V77\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V78\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V79\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V8\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V81\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V82\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V83\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V84\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V85\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V86\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V88\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V9\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V90\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V91\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V92\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052820.jpg;V93\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V1\;Not yet assigned,;not known,;7
JPEG_fmt44_052827.jpg;V10\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V11\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V12\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V13\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V16\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V17\;;;6
JPEG_fmt44_052827.jpg;V18\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V19\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V2\;Not yet assigned,;not known,;7
JPEG_fmt44_052827.jpg;V20\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V21\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V22\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V23\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V24\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V25\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V26\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V28\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V29\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V3\;Not yet assigned,;not known,;7
JPEG_fmt44_052827.jpg;V31\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V32\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V33\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V34\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V35\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V36\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V37\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V38\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V39\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V4\;Not yet assigned,;not known,;7
JPEG_fmt44_052827.jpg;V40\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V41\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V42\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V43\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V44\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V45\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V46\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V47\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V48\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V49\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V5\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V50\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V51\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V52\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V55\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V58\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V59\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V6\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V60\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V61\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V62\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V63\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V65\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V66\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V67\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V68\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V69\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V7\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V70\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V72\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V73\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V74\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V75\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V77\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V78\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V79\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V8\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V81\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V82\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V83\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V84\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V85\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V86\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V88\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V9\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V90\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V91\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V92\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_052827.jpg;V93\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V1\;Not yet assigned,;not known,;7
JPEG_fmt44_091011.jpg;V10\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V11\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V12\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V13\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V16\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V17\;;;6
JPEG_fmt44_091011.jpg;V18\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V19\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V2\;Not yet assigned,;not known,;7
JPEG_fmt44_091011.jpg;V20\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V21\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V22\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V23\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V24\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V25\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V26\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V28\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V29\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V3\;Not yet assigned,;not known,;7
JPEG_fmt44_091011.jpg;V31\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V32\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V33\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V34\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V35\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V36\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V37\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V38\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V39\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V4\;Not yet assigned,;not known,;7
JPEG_fmt44_091011.jpg;V40\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V41\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V42\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V43\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V44\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V45\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V46\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V47\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V48\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V49\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V5\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V50\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V51\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V52\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V55\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V58\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V59\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V6\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V60\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V61\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V62\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V63\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V65\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V66\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V67\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V68\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V69\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V7\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V70\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V72\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V73\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V74\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V75\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V77\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V78\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V79\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V8\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V81\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V82\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V83\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V84\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V85\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V86\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V88\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V9\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V90\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V91\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V92\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_091011.jpg;V93\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V1\;Not yet assigned,;not known,;7
JPEG_fmt44_134913.jpg;V10\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V11\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V12\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V13\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V16\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V17\;;;6
JPEG_fmt44_134913.jpg;V18\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V19\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V2\;Not yet assigned,;not known,;7
JPEG_fmt44_134913.jpg;V20\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V21\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V22\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V23\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V24\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V25\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V26\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V28\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V29\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V3\;Not yet assigned,;not known,;7
JPEG_fmt44_134913.jpg;V31\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V32\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V33\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V34\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V35\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V36\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V37\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V38\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V39\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V4\;Not yet assigned,;not known,;7
JPEG_fmt44_134913.jpg;V40\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V41\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V42\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V43\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V44\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V45\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V46\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V47\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V48\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V49\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V5\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V50\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V51\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V52\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V55\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V58\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V59\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V6\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V60\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V61\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V62\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V63\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V65\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V66\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V67\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V68\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V69\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V7\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V70\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V72\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V73\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V74\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V75\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V77\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V78\;fmt/44,;JPEG File Interchange Format,;7
JPEG_fmt44_134913.jpg;V79\;fmt/44,;JPEG File Interchange Format,;7
